,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
1087,"[(8.09722198005617, 88.63527273930279, -94.77077002764355), (262.1699711932473, 4.961695345631953, -15.984103767647268)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1088,"[(231.37393898004345, 78.37652941575183, 117.21131734823489), (342.771453717086, 29.41462488068291, 24.219860722078607)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1089,"[(245.36958487740745, 57.661462992086356, -87.78639661646395), (61.23651911252315, 32.40600633709531, -93.4911687154109)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1090,"[(278.8560503342936, 32.49325525784857, -12.164247161445903), (19.16047131384211, 83.50041128232047, -121.90658789848946)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1091,"[(285.9177926187514, 84.04675947264387, 171.96127903190538), (16.756997084687214, 82.00491727893947, 6.011888276213228)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1092,"[(202.696335607458, 73.35716993426898, 97.6460067704819), (357.58254112602833, 18.269913952208757, 66.00618301316618)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1093,"[(54.25705256968602, 85.51990980518622, -74.54072254860772), (160.02909746736398, 16.08013768511868, -163.61955879333448)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1094,"[(279.02958132718226, 75.16389837211369, 115.56913979595835), (37.18381568549785, 29.309011226151576, 31.53866508077801)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1095,"[(85.92677768147715, 80.73902326514762, -102.28120841026626), (319.4525943826067, 15.338642657986846, -37.47268431410821)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1096,"[(269.0962440314832, 60.58927632424677, -89.58097117733992), (88.24298880813392, 29.413441699955968, -90.74328269988071)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1097,"[(229.50972087543565, 73.5629085100737, -18.294926849557346), (324.8543614267303, 72.47756213749066, -162.7386347281854)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1098,"[(245.13806261721012, 57.1907726463995, 105.75323084695854), (37.636054956505276, 36.0103417527935, 67.16265937190704)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1099,"[(131.73481218575554, 85.38367540073398, -87.44703949083066), (282.74861024216744, 5.27389316377236, -118.88328317579563)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1100,"[(219.85434001971066, 84.75429064914077, -135.6004335435222), (124.73825377771601, 45.83495417387683, -7.322471684535647)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1101,"[(91.45551052464859, 51.645292050236506, -68.93310981314788), (239.62481422349347, 42.964975921729234, -114.4303915120833)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1102,"[(283.41719747204894, 85.85950344992845, -101.2883400276573), (173.5310823369732, 12.01448544691329, -20.295493694107332)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1103,"[(288.9072826111762, 83.1342695564318, 34.9050059697218), (194.13928407506023, 55.381174617571425, 171.64756936438877)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1104,"[(70.95587202548192, 77.4561555114314, -145.1930120880869), (332.36975548386306, 56.13841799131244, -15.16199375169409)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1105,"[(105.09669850567339, 58.20456154327384, -51.83238425635326), (228.93201547813632, 48.06986244057365, -134.90965405702002)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1106,"[(275.2160638776285, 81.36089522963228, -36.90513583269208), (11.651938273934276, 53.58149758820909, -169.2417485496262)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1107,"[(131.9298947971775, 68.01711280155205, -165.61695598105973), (36.44667641868201, 76.68271871951863, -22.623487256640118)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1108,"[(241.54536600440335, 35.519136128236504, -47.2765448087154), (12.935549303211063, 64.73499716834209, -115.84012329087483)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1109,"[(321.62999740908674, 81.46523224724939, 36.485353802516684), (225.36636639865318, 53.98248877793436, 169.42718144401198)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1110,"[(57.042032262747725, 40.7611213802606, -53.846563002436184), (193.0736573562558, 58.184677102894824, -116.95482614597881)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1111,"[(238.5121924342493, 55.561583764792694, -105.64804114822755), (84.86197295234545, 37.42333726025411, -68.52727031946006)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1112,"[(99.583298995732, 46.148219851752344, 92.1072272426764), (276.5431522106608, 43.89209578816991, 87.80813952387693)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1113,"[(275.52030147329435, 64.91978098572339, 51.75151084664758), (157.25218417244315, 44.660171044350015, 142.91107709399284)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1114,"[(102.85307604707823, 75.8397749790795, 66.74829787545559), (343.19782835355716, 27.018140026729355, 147.41713408717922)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1115,"[(77.22460289278546, 59.20130469495566, -30.553785432573157), (184.04217936407235, 64.10931112306315, -145.30905697556926)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1116,"[(254.58111723351894, 80.28588452631904, 154.75309682969683), (349.1304506871997, 65.13987955380311, 10.71735529177889)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1117,"[(244.7674350357254, 47.03509638548177, 121.37345754061444), (22.94918803379346, 51.33391798991554, 60.795838974224324)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1118,"[(292.4456663821747, 33.14065563166117, -151.09360319758002), (177.63203883426252, 74.67688880280325, -60.249506216153755)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1119,"[(259.6659579104089, 77.24154105458784, 79.8800169360641), (118.61156373715832, 16.232389706287446, 127.81126891126547)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1120,"[(165.80566617405987, 47.4373153418703, 89.88246445475981), (345.97943313313846, 42.56281593216834, 90.12798583769174)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1121,"[(39.17304350763101, 58.190467040131956, -48.56971219463021), (160.02028320995015, 50.42029859296514, -136.85198361880686)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1122,"[(56.70175732411847, 33.54666713091118, -17.528253422707362), (161.44935891220868, 80.41941037498863, -122.30397202740967)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1123,"[(296.69535725441943, 54.66148955004766, 179.0645623446313), (27.236452044000714, 89.23692900291259, 35.3421137076081)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1124,"[(88.47279209048276, 75.68008339018758, -76.01402487083988), (223.27286125514678, 19.9138522856591, -133.43438419754636)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1125,"[(315.21590501847237, 74.36539500774715, -95.59352459521216), (155.18703309084086, 16.581539597358102, -70.79740939379901)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1126,"[(89.44111703954246, 81.13063886823312, 111.624016236124), (200.69431655022524, 23.291347670052556, 22.95031369631852)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1127,"[(70.81868771686881, 65.52941154187177, 173.00791741590302), (163.72695432399613, 83.63871147185442, 24.63223487834572)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1128,"[(103.98205044323387, 88.80503035841201, -170.91658554596634), (13.791016644360536, 80.91857773525734, -1.210140927787922)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1129,"[(249.69093225756586, 85.95175973243335, 42.85864136710804), (155.94299675984644, 47.27386635581876, 174.48530323727383)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1130,"[(110.76832925022742, 52.419033164225446, 27.130265227633362), (3.414357694859444, 68.81451112810241, 139.14944699700155)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1131,"[(291.67296413786653, 70.20590202796829, -24.037455080242257), (30.26188637570379, 67.46382261900709, -158.49155626519487)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1132,"[(310.8365930907208, 84.73620682819737, -135.5430989170442), (215.69278192758654, 45.779706157511036, -7.354712152696351)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1133,"[(56.11125368675071, 59.087322703178984, 57.14988065629885), (287.60460849637366, 43.882873053707115, 132.17348596364036)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1134,"[(75.7181118392166, 54.85266412940087, -12.749146512038163), (173.13935127366554, 79.60421660168981, -144.17661618283498)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1135,"[(123.70435086315612, 74.49336630758226, 135.0902694708149), (228.62732570153864, 47.133424976844395, 21.393047585779808)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1136,"[(190.8630679605464, 28.303896381410087, -81.3299779379091), (1.037363829376519, 62.04811402365913, -94.64111067600342)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1137,"[(282.9419948825113, 77.853878653889, 23.15628687086173), (187.79979901062242, 67.39117344698207, 166.82529171831192)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1138,"[(247.6098570093421, 67.07374938437665, 50.64169715959807), (132.20469617639995, 44.59247145050679, 146.2988067032882)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1139,"[(274.30145297632447, 75.66565337562055, 93.69803641551549), (79.67047457216374, 14.793997797740413, 75.83419879282046)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1140,"[(160.3498800594452, 70.3876478593224, -113.15880587539839), (32.22865133110696, 29.993928366205253, -42.1777265103436)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1141,"[(307.18930914516733, 66.76743209898198, -83.22764243082985), (110.43488496227641, 24.146906899655175, -105.36069843856122)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1142,"[(150.47458483713046, 60.247706854048886, -103.96621088819225), (357.09282115782946, 32.593443529299854, -67.10882398567263)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1143,"[(211.5380358447257, 88.70001237865085, 121.74122466261683), (303.6383900185934, 31.765055888682113, 2.469959185011049)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1144,"[(86.50154895888632, 66.00949960196556, -89.51637183788701), (265.3122036173037, 23.995086456454626, -91.08658832301975)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1145,"[(105.65906115286246, 73.4402196883533, -8.243742367921715), (198.0236616705312, 82.10041580234679, -163.27692973420594)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1146,"[(95.06607144281539, 53.92327507294491, -12.065660431672516), (192.24034760885027, 80.2734475025258, -143.31206153247555)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1147,"[(105.97458216508333, 87.42440468499117, 19.967981174120013), (15.039170064137444, 70.05304744550801, 177.25990920655)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1148,"[(287.44290722877747, 69.69532152922326, -89.22116865207029), (105.19952448895343, 20.318979739944606, -92.1039155184437)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1149,"[(289.12353253452176, 47.57083396971637, 153.1256399698081), (37.99930861212099, 70.50935853383146, 45.69978483235388)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1150,"[(49.26199337987762, 57.21152774666629, 109.40521828876916), (196.21897315740858, 37.54087778098936, 62.71647702033342)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1151,"[(101.74603509838921, 72.13729317787946, -166.6578563489163), (7.585219288562158, 77.31203604865527, -18.325499223069315)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1152,"[(285.9656720907363, 60.140441840535225, 27.81716118195271), (181.2471468879392, 66.12749434340935, 147.01258737041243)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1153,"[(257.56570451431645, 38.40357516974266, 154.0674711430507), (8.426159283734014, 74.2371064413728, 54.515863421657706)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1154,"[(272.6398197174721, 82.92110232660875, 68.7527523551995), (165.05402196183948, 22.343582090642805, 161.08476940668868)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1155,"[(136.0290552263725, 40.880947340548005, 84.14443571943914), (323.75371288224267, 49.37733917805764, 95.0469288097586)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1156,"[(309.09102100625734, 83.98464583806775, -87.16102329970796), (103.76701682218169, 6.6494086182620595, -115.17480783491963)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1157,"[(69.40051222385308, 77.32232757176762, 168.985333859396), (161.8465963420427, 79.25710316828382, 12.90770032034356)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1158,"[(10.105167884991442, 85.50979204471473, 93.44763646335802), (152.52588940968954, 5.658958831928756, 52.555925204590004)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1159,"[(256.9567272054461, 50.800010259201095, -169.1062866892881), (160.02146968333395, 81.57845610675135, -39.71121508337681)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1160,"[(9.38388122554213, 44.03890326800664, 91.63076206598426), (187.1159396612059, 45.98353267564883, 88.42366086126053)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1161,"[(93.60243733719409, 88.65350057263804, 97.59855217901965), (193.59251406831316, 7.716243495435443, 10.07949813428972)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1162,"[(275.15509168936916, 20.830320838118727, 23.330432905136096), (163.2003731093438, 81.9041179042217, 109.25744130986003)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1163,"[(163.65562849571464, 86.8977938159092, 92.68526808210508), (302.7415555442436, 4.102109134516638, 49.15865330626608)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1164,"[(257.87552497419887, 70.1058324505132, -28.610386399296733), (358.3904666816644, 63.238702607666006, -157.59792922342805)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1165,"[(319.4138162095102, 59.03703918474421, -125.01346340325809), (193.12056362487945, 45.387583139091724, -46.27931776671397)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1166,"[(89.66698578888278, 85.65885492639536, -124.92638258623211), (353.4803056751842, 35.16109648416566, -7.552961331461804)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1167,"[(261.032850359755, 69.14378329238045, -133.30129320732917), (150.33696635493726, 47.15070709786899, -29.052574553332878)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1168,"[(331.677122414635, 42.33513109220616, -109.79033339056149), (177.6326954735057, 50.677138732227945, -72.85693897881647)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1169,"[(229.99313020061865, 60.612639351252824, 109.1369013843557), (14.727415660441755, 34.59649980686063, 59.79638411455248)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1170,"[(299.76566384272024, 54.14863401290207, -17.327490821181755), (40.12100440162404, 76.03050668139242, -142.8765438353738)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1171,"[(319.2900464091824, 64.91002659748874, -141.99443938875584), (210.9567408752041, 56.10733988698143, -30.71987601623751)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1172,"[(331.9409168166726, 69.80031175783316, -126.40385532638096), (216.84824913519438, 40.943929374101316, -31.796743589998343)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1173,"[(96.763939141457, 82.56459361265156, -83.72745437142568), (236.42025026259088, 9.716419374953295, -129.93570948712278)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1174,"[(269.9302600205889, 61.769858064010776, -76.10183487300915), (62.315509493887006, 31.211404972783072, -114.10374736816505)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1175,"[(120.13632245674742, 76.19935109285676, -135.29973310530303), (16.854142289537, 46.914260272791, -19.064026370582813)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1176,"[(242.68223764228557, 79.51677342423636, 37.06336965617998), (144.85748141983245, 53.65557776456656, 166.9447616991584)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1177,"[(321.130383472344, 66.43439368237567, 64.52532504496298), (191.12868561134675, 34.15858830251286, 134.59903724879408)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1178,"[(291.35146706217057, 83.84612655517961, -119.33250784311647), (190.55078074318052, 29.914812224252405, -12.41269514951211)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1179,"[(105.58093359778024, 72.68308851804531, -128.59037016673233), (355.12558780210225, 41.738021114878315, -26.55880620351386)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1180,"[(55.61195824167866, 58.40317258688616, 135.6448263642576), (172.73694746693312, 53.45413255039281, 40.70523530358509)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1181,"[(121.22941439737953, 66.31255022489661, -45.530633117416), (233.48665705237397, 49.193792589756214, -147.94299507916224)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1182,"[(110.0186141245141, 75.36616239439508, 55.948447607120585), (359.5213911793321, 36.71141498039378, 154.99936355146858)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1183,"[(289.33282573526895, 56.27219411879658, 154.7076810665987), (34.03434967677292, 69.18656128273557, 36.44222678973424)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1184,"[(118.16654380341, 32.36095211366544, 20.491449691905398), (10.646988297882228, 79.20041974146986, 120.69202465085532)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1185,"[(142.59518410561557, 23.170700508422126, -137.09743009885355), (12.085362233515657, 74.46318950270768, -72.59317112780579)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1186,"[(146.29827509593548, 82.10084757943872, -78.93197985023676), (271.388674330901, 13.569032145713932, -144.14306320551458)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1187,"[(312.4077823140344, 18.571311720802093, -132.80503571103444), (176.74272261692053, 76.48719167935133, -77.13976464845099)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1188,"[(268.2368469024912, 74.68958872487403, -64.62043780446469), (27.33701834086167, 29.375581315137435, -147.43274445224893)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1189,"[(55.460516375118786, 60.52082470474329, 158.16206378446887), (156.61648813741022, 71.10567823721489, 31.341192996059974)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1190,"[(104.95608623164765, 45.03818196099411, 14.79174642973322), (4.38668394439348, 79.59242329741524, 134.0728701605225)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1191,"[(212.26099125361404, 69.08276960292754, 117.51862956095282), (336.6831639143758, 34.06383881179932, 39.59832430042183)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1192,"[(321.0100044391622, 39.771823752370096, -117.94523210407215), (175.62331331367557, 55.5882304638436, -68.6914652052261)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1193,"[(127.35400841088776, 87.2451103076183, 25.430971425785888), (36.044797798255566, 64.600510672445, 176.95006089844378)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1194,"[(269.247412885048, 67.22210421574997, -48.04072525741018), (22.544112371692748, 46.71504504958932, -147.86962960894965)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1195,"[(274.7425847252177, 35.4263081737226, 148.51579722480025), (31.263566409625106, 72.37818264705498, 58.757672202795185)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1196,"[(270.0131713492423, 53.96341703914169, -128.08883112577882), (143.1216364241457, 50.472715850494716, -49.704494273932546)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
1197,"[(319.8651252401492, 69.29048711426377, -138.92870245564635), (212.73690436098437, 52.08106244142711, -26.63261812873391)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1198,"[(87.5043455169212, 56.28267371222702, -131.38826265755756), (325.29781163389123, 51.387888719871945, -45.267213422024064)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
1199,"[(118.31832137708524, 83.70730929082488, -87.94427575261975), (280.18559640293194, 6.618682024521543, -108.01971105838949)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
