,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
1836,"[(91.46520134281829, 75.97660352541799, -28.420178723701685), (188.93584091448596, 62.499932989964186, -164.1461064474734)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1837,"[(38.93953528137776, 63.442434696664044, -34.51741972432308), (146.03121683172995, 59.544677979855074, -148.75766647389338)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1838,"[(291.13499247263377, 41.47335830776995, 33.522316092859626), (174.73764340783748, 68.54641812168812, 126.38571520640365)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1839,"[(309.9918005717082, 83.74572608653308, -141.30770572337886), (215.00513450400527, 51.58031431219859, -7.992739594464603)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1840,"[(233.20217656408144, 81.88365178826069, 43.9503551967443), (135.4516543445503, 46.60035828591349, 168.7954085762728)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
1841,"[(235.25580355182618, 82.80169444104706, -108.25841239669778), (124.45860070645325, 19.581048560219493, -21.95543279411826)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
1842,"[(265.0905927347719, 65.40797231031281, -113.92400685925647), (131.92161299739925, 33.7807599474647, -48.45686430892728)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1843,"[(327.62700124329524, 81.11416725020366, 96.02010017323018), (113.30439901179427, 10.719533048791757, 56.14558364007211)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1844,"[(114.19687394463524, 51.85376185836473, -31.067585206229374), (224.60843487315785, 66.05623675082387, -137.48137901770087)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1845,"[(292.11937598542426, 83.07364286346663, -25.07516133025393), (25.348945389397677, 65.12033598847499, -172.3610423899169)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1846,"[(131.6783410662917, 69.89842837035144, -97.56803169540896), (332.8136605260671, 21.42372862025011, -70.20793862985221)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1847,"[(327.21739193292103, 43.18322681440554, 74.7765763974912), (167.6834603043294, 48.675727184581454, 103.84399331974065)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1848,"[(122.74501995963881, 53.32429007872922, -172.8261793067751), (28.4457582982929, 84.25177146084775, -36.891654888960524)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1849,"[(109.6385784409394, 85.63603532576553, 46.485178438195376), (15.05653688021441, 43.68949579906797, 173.67555056487683)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
1850,"[(280.1690596524066, 61.619978533817324, -56.352770747399475), (45.700922843353, 42.91080745949484, -135.72408769118542)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1851,"[(91.36719152682011, 41.82671214584056, -58.40069533862746), (231.8250708564683, 55.38885447736341, -115.12319497899074)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
1852,"[(305.22104513111645, 76.91135477736937, -47.22529588977703), (48.97487976711634, 44.36005380844753, -161.10116539145204)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1853,"[(356.3944449949344, 22.7497006697157, 85.5268457594991), (181.24322473539112, 67.32346256921876, 91.87314925903806)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
1854,"[(257.65063920388144, 86.5843603945377, -52.75204729152685), (352.13095195453866, 37.381605356285256, -174.36830381722692)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
1855,"[(103.26186389352911, 52.411303370159295, 100.42094143361346), (266.4837582750364, 38.79985665570673, 76.77699302520536)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
1856,"[(14.994658871322823, 87.65577630746819, 81.57378918779263), (269.55873816590463, 8.743954105018332, 164.39136720366565)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1857,"[(281.2577000050312, 78.80122155523895, -84.20764257883891), (73.67874118675614, 12.5910844810081, -117.01059605046478)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1858,"[(230.07924387460812, 88.62180266562581, -54.818316829469026), (322.0333432001187, 35.20518861387667, -177.60893422920992)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1859,"[(244.6362875918491, 34.16541701790251, 140.33355988440948), (9.091037156002109, 68.99381787996835, 62.41479386320868)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1860,"[(235.50118749696486, 87.295777719185, 108.19645007134065), (333.6690077772481, 18.389563512648472, 8.600958934903893)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1861,"[(238.12687888712543, 51.669564769999155, -35.25718611406188), (351.80085598949455, 63.07523195829011, -135.92516989141453)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1862,"[(308.4959241067887, 71.16263542266186, -165.43190197863947), (213.69931401469023, 76.22803482475588, -19.416961144805292)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1863,"[(124.46708320467805, 75.80186472698384, 141.31494092849235), (225.57843756445112, 52.70303507397977, 17.958435537571702)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1864,"[(256.29391092676696, 69.06847136892908, 166.49107061592818), (351.19944322816553, 77.39776077845812, 21.47352855649666)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
1865,"[(234.17795213478837, 82.23345107747862, -103.26972459955152), (114.36427122480794, 15.340182648621697, -30.718457569139957)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
1866,"[(95.90322316643069, 40.732113066768015, -136.42926283539217), (330.1163025473842, 63.27226708519311, -58.04013450909289)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1867,"[(277.48546512216694, 50.790160480840775, -67.30872875922104), (64.00368796341733, 44.368173971062745, -115.30616189847028)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1868,"[(78.40240307543998, 84.07681286399252, -31.8672025554979), (172.0729748746683, 58.32276163725194, -173.03514543665082)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1869,"[(64.78228218816183, 76.53631464525061, 46.97590309736857), (320.7747240535317, 44.68566789720021, 160.66497122354977)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1870,"[(304.0500977097605, 65.68659907928054, 160.94833028593447), (42.14243344855392, 72.69432334288702, 25.546889770784453)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1871,"[(298.44063094430214, 52.73448495895988, 179.44941566593795), (28.774021496418214, 89.56182650062483, 37.26678986468572)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1872,"[(30.235590665331195, 48.68426437352268, -90.7530421672315), (211.37611924645745, 41.321365031813365, -89.14339321117052)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1873,"[(243.7844319343457, 86.54957004635499, 14.484731232420401), (152.8936814550886, 75.54209852033964, 176.43658255719114)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
1874,"[(88.64842710852263, 51.4406616091664, 178.83948321973097), (179.3718665041535, 89.09254289323911, 38.56506754463457)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
1875,"[(268.0699757956009, 80.87484570010875, 176.11819196996203), (358.6865176126838, 86.16739293736762, 9.14578292916048)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
1876,"[(95.67734281077259, 72.77839181667525, -46.56172045398722), (203.03996637255378, 46.087312970431036, -155.73364842605486)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
1877,"[(257.40500051254753, 57.66869503101423, 115.89368540033664), (35.175740405186176, 40.523477482856784, 55.395863391266204)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1878,"[(290.9500006688272, 81.30704644558062, 8.626113097497788), (199.63654593908376, 81.47372193445075, 171.20913276540483)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1879,"[(296.60409458991387, 51.96895313200646, 4.741078650840668), (203.67902999705439, 86.26718138626296, 141.87361478633073)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1880,"[(223.3007027519561, 86.71251897506245, 144.9869542348875), (315.60123691679115, 55.05298050863961, 4.011755121824453)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1881,"[(293.2313331364641, 61.305935396808025, -167.98116637647408), (197.39481322858452, 79.47518757944485, -29.232101303387058)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1882,"[(287.9705038918708, 49.30790326263264, 104.80401321826159), (85.9052827938621, 42.85684585383429, 73.45096105429931)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
1883,"[(319.71952011850345, 78.46540897540538, -69.04201822463405), (77.28661532629151, 23.796652222022423, -150.29248342878807)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1884,"[(53.049599312076396, 51.34286074044262, -77.48424495778171), (213.48605734207587, 40.32898733033256, -105.15821121735956)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1885,"[(81.86037769317093, 86.53479614077379, -173.44487129473956), (351.4624388884196, 83.45690852595816, -3.4879506815138863)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1886,"[(300.60444810945813, 77.2396831316, 18.64589357977006), (206.3421308727422, 71.83092451056395, 166.5578438096709)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1887,"[(298.80130836587625, 87.34786100167244, -30.512459201131957), (30.36336932256545, 59.52370226847591, -176.92231699713975)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
1888,"[(132.73902247687786, 71.6926742469047, 124.31445515585693), (247.45205495955625, 38.35781317064367, 30.409011384628776)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1889,"[(293.16666569687663, 87.70735613063704, -40.8987668132227), (25.15120584597684, 49.1409473317287, -176.96808424376474)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1890,"[(113.89628746062833, 74.31651333855551, -25.700504642168227), (211.30886737972799, 65.32179410373875, -162.69285255573928)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1891,"[(42.587373199874065, 68.55003062070763, 74.3619160532834), (260.0201446705928, 26.326074129473067, 124.45300827881198)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
1892,"[(105.6679237844718, 61.51495304934153, -8.632585994085817), (199.80926987234903, 82.41903505572954, -151.24045710866912)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1893,"[(281.85028117510916, 56.00184107857398, 160.81035368062493), (22.862906818075043, 74.1864837728096, 35.532245394389975)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1894,"[(274.90239071553435, 55.78374637175203, -42.68849346322704), (32.31739504538395, 55.89837524115561, -137.2273055926248)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1895,"[(73.41676664472361, 57.90395351719044, -18.096468553775175), (173.26696942246718, 74.74338662229579, -146.58150222169272)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1896,"[(39.51800127737008, 45.12128168264614, 109.2349734673238), (193.205732893699, 48.00663138827755, 71.69368267022432)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1897,"[(229.26577731855562, 72.33759299870977, -45.08376022650771), (336.19059008186673, 47.5645955030221, -155.72602117276372)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1898,"[(120.11258106639768, 52.70432964793166, -154.16781700233327), (13.764206581471816, 69.7182452422609, -40.239148911261516)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1899,"[(267.4713859341089, 66.73369908296421, 144.0532761490483), (13.454544766434374, 57.364369871133974, 27.973431243091774)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1900,"[(50.008155790799734, 76.51643889929936, 30.19176533096866), (312.2825049319422, 60.72286869999737, 164.49565020732223)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1901,"[(323.3404957714266, 89.06008376342547, 58.879503701024476), (231.7840910559938, 31.133263494407963, 178.1818633558383)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1902,"[(83.34453635164255, 89.40824652324879, -87.78260592897486), (188.27938901326564, 2.2949583440302153, -165.05369513264057)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1903,"[(125.03545030776394, 86.8946517398468, -27.665773974456677), (216.66219486468722, 62.37832337945568, -176.49473340929455)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1904,"[(140.96774916744732, 70.6013709994729, -147.69444990524642), (39.10718440066289, 59.728723849947094, -22.61742930068537)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1905,"[(114.25111163182308, 89.40913172199522, -89.44735701833525), (251.1642890231306, 0.8090295174411876, -133.08397296919654)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1906,"[(261.6116414999751, 44.70090663199877, 56.09217646598686), (125.0121185988278, 54.283009253107394, 118.90152594393558)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1907,"[(61.673943969935976, 35.87813476840706, 2.1104086080654727), (329.9636873789128, 88.76335084646551, 125.85967593485293)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1908,"[(312.7170914080166, 78.86034044460146, 122.26594008472601), (59.73207313537471, 33.93741268315957, 20.24655637973394)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1909,"[(298.89905654518606, 47.09557143751627, 13.658993596212152), (199.5051552683086, 80.03932169452744, 136.27513494211206)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
1910,"[(67.18981768736629, 69.93119838637479, 26.466781843052992), (327.4950524153152, 65.25264482257485, 157.79949165631047)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1911,"[(46.19237372014854, 44.66435066806701, 105.34899853335273), (205.08922313860464, 47.32187884212194, 75.33916809480064)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1912,"[(244.07651987115239, 77.21953153301509, 126.17740938352762), (350.9072753621147, 38.07587515392724, 21.020795188153503)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
1913,"[(301.47079376995055, 79.96593428912898, 130.35090603584385), (43.06029889474075, 41.3717843777234, 15.28461326593881)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1914,"[(95.64920788625533, 25.32589375253974, 4.255062709079176), (1.801808949697743, 88.18119434304262, 115.26479947242028)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
1915,"[(118.6616938139855, 83.51187470315602, -16.877935745329985), (210.62523470751105, 73.23336891608692, -173.22248072528174)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1916,"[(280.2628907333805, 71.11100378846632, 125.41895187908321), (34.7389364872053, 39.55174320623659, 30.557250774616307)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
1917,"[(271.59166119798346, 72.98692086690161, 39.2753681792178), (168.1353655122702, 52.74635137946658, 158.43279854280047)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
1918,"[(70.1925094165788, 73.71176607225722, 173.65085220957906), (161.97999716403413, 83.90667408637655, 16.38337971713656)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1919,"[(55.84371487655287, 29.162787031723852, 126.04056363122693), (196.04101692554008, 66.79481287392043, 71.82391663111031)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1920,"[(261.73353637172033, 64.27498670855714, -48.48675167918454), (17.855874877965128, 47.57792230926238, -143.98541426720408)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1921,"[(123.93316814052129, 60.32441156128843, -45.42317139361188), (240.61069565560567, 51.76522990689102, -140.92778144471572)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1922,"[(209.20470578770505, 56.33278526259288, -82.65825605784138), (16.120589110537637, 34.36604348534776, -100.86004871647334)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1923,"[(80.79894936217384, 49.739162904764726, 100.9452365568547), (244.13972447481723, 41.47639970669342, 77.36334545551878)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1924,"[(102.8739365527199, 78.9209440775463, -26.449878636225396), (198.33477536658603, 64.08014041828496, -167.66333038903886)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1925,"[(249.875554534616, 56.24925575453791, 8.318726676093402), (155.23127480176845, 83.09083392513334, 145.96874138991006)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1926,"[(118.78461773440326, 64.91431076693672, 2.1612058088072432), (27.867967733186507, 88.04273399914241, 154.89865219093517)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
1927,"[(217.05455489149793, 70.76884089597503, -79.04713294414184), (6.61826507520076, 22.02845322357645, -118.57517951291625)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1928,"[(293.12049954959633, 14.246841721100022, -163.7003309197327), (187.2966643680489, 86.03938836303863, -76.3037933000261)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1929,"[(76.48460129514417, 83.46590821031015, -40.68536861301819), (172.07195743043084, 49.633824294642714, -171.4106249404259)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1930,"[(238.21295319127736, 57.01962320872507, 122.10829090818616), (9.154336270566006, 44.72034309285217, 50.67961513295343)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
1931,"[(52.34401160213018, 78.25690098621618, -22.532461687067045), (147.17047274444255, 67.9641730844764, -167.3166308928381)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
1932,"[(117.32254930077265, 53.84677648573473, 9.92812488549396), (21.42704698943091, 81.99767726573783, 143.4340402826424)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1933,"[(86.2640340590526, 69.07261472131718, 46.463474048924674), (335.6621075923988, 47.38145335517358, 150.96226845849566)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1934,"[(293.2300322272294, 16.451390160517114, -148.0003818871015), (172.29668034230306, 81.36887326052135, -75.94100684159514)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1935,"[(254.54294315599498, 77.8199955505613, 121.38922997779952), (3.6179650042791924, 33.44318366956187, 22.50934986037029)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1936,"[(96.65068699247566, 88.97550672781263, 64.27095578076934), (4.525793844187069, 25.74804427726844, 177.64112821422768)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1937,"[(73.15667410903772, 82.83761891573745, -155.73347250991714), (339.9395592348782, 65.93486863415548, -7.848283369927185)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1938,"[(56.134457563738216, 46.22160980612535, -32.41870047344502), (169.8547337977849, 67.22723952918814, -131.37809849575305)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
1939,"[(261.8082381684271, 24.909350847707678, 150.01097253300114), (19.43628685927009, 77.84705178628296, 68.08942311104693)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
1940,"[(223.3436195102524, 62.526994604013744, -99.97824911417246), (64.21874327277494, 29.09581801757527, -71.56985959906868)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
1941,"[(245.23271160848068, 89.27321257494434, -20.579799937091646), (335.5055912633667, 69.42193080588474, -179.22367579363944)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
1942,"[(73.67328011158804, 82.81195861771285, 24.841468317583715), (340.3580502857636, 65.36681880934945, 172.08792357722373)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
1943,"[(120.47973037352061, 80.35695325080908, -122.55945060476479), (15.780209965531236, 33.806161716264214, -17.521736472923113)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
1944,"[(74.62400850356003, 38.290380095123346, -28.302031503700714), (187.5353809486979, 72.9151969138047, -124.80338935835326)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
1945,"[(38.09451310248361, 77.40368896760104, -68.8318213488697), (157.48152255512204, 24.483675735640162, -148.2500840310342)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
